data_epi,uf,casos,regiao,pais
2020-09-27,MG,285.0,Sudeste,Brasil
2020-10-04,MG,260.0,Sudeste,Brasil
2020-10-11,MG,280.0,Sudeste,Brasil
2020-10-18,MG,253.0,Sudeste,Brasil
2020-10-25,MG,251.0,Sudeste,Brasil
2020-11-01,MG,229.0,Sudeste,Brasil
2020-11-08,MG,246.0,Sudeste,Brasil
2020-11-15,MG,277.0,Sudeste,Brasil
2020-11-22,MG,335.0,Sudeste,Brasil
2020-11-29,MG,358.0,Sudeste,Brasil
2020-12-06,MG,431.0,Sudeste,Brasil
2020-12-13,MG,392.0,Sudeste,Brasil
2020-12-20,MG,447.0,Sudeste,Brasil
2020-12-27,MG,259.0,Sudeste,Brasil
2021-01-03,MG,259.0,Sudeste,Brasil
2021-01-10,MG,745.0,Sudeste,Brasil
2021-01-17,MG,1224.0,Sudeste,Brasil
2021-01-24,MG,1395.0,Sudeste,Brasil
2021-01-31,MG,1520.0,Sudeste,Brasil
2021-02-07,MG,1421.0,Sudeste,Brasil
2021-02-14,MG,1537.0,Sudeste,Brasil
2021-02-21,MG,1576.0,Sudeste,Brasil
2021-02-28,MG,1985.0,Sudeste,Brasil
2021-03-07,MG,2026.0,Sudeste,Brasil
2021-03-14,MG,2310.0,Sudeste,Brasil
2021-03-21,MG,2383.0,Sudeste,Brasil
2021-03-28,MG,2342.0,Sudeste,Brasil
2021-04-04,MG,1842.0,Sudeste,Brasil
2021-04-11,MG,2031.0,Sudeste,Brasil
2021-04-18,MG,1833.0,Sudeste,Brasil
2021-04-25,MG,1520.0,Sudeste,Brasil
2021-05-02,MG,1621.0,Sudeste,Brasil
2021-05-09,MG,1450.0,Sudeste,Brasil
2021-05-16,MG,1459.0,Sudeste,Brasil
2021-05-23,MG,1267.0,Sudeste,Brasil
2021-05-30,MG,1224.0,Sudeste,Brasil
2021-06-06,MG,1044.0,Sudeste,Brasil
2021-06-13,MG,1099.0,Sudeste,Brasil
2021-06-20,MG,873.0,Sudeste,Brasil
2021-06-27,MG,718.0,Sudeste,Brasil
2021-07-04,MG,552.0,Sudeste,Brasil
2021-07-11,MG,493.0,Sudeste,Brasil
2021-07-18,MG,492.0,Sudeste,Brasil
2021-07-25,MG,431.0,Sudeste,Brasil
2021-08-01,MG,349.0,Sudeste,Brasil
2021-08-08,MG,308.0,Sudeste,Brasil
2021-08-15,MG,419.0,Sudeste,Brasil
2021-08-22,MG,437.0,Sudeste,Brasil
2021-08-29,MG,426.0,Sudeste,Brasil
2021-09-05,MG,341.0,Sudeste,Brasil
2021-09-12,MG,362.0,Sudeste,Brasil
2021-09-19,MG,478.0,Sudeste,Brasil
2021-09-26,MG,474.0,Sudeste,Brasil
2021-10-03,MG,442.0,Sudeste,Brasil
2021-10-10,MG,423.0,Sudeste,Brasil
2021-10-17,MG,344.0,Sudeste,Brasil
2021-10-24,MG,379.0,Sudeste,Brasil
2021-10-31,MG,432.0,Sudeste,Brasil
2021-11-07,MG,494.0,Sudeste,Brasil
2021-11-14,MG,549.0,Sudeste,Brasil
2021-11-21,MG,554.0,Sudeste,Brasil
2021-11-28,MG,679.0,Sudeste,Brasil
2021-12-05,MG,761.0,Sudeste,Brasil
2021-12-12,MG,777.0,Sudeste,Brasil
2021-12-19,MG,886.0,Sudeste,Brasil
2021-12-26,MG,875.0,Sudeste,Brasil
2022-01-02,MG,883.0,Sudeste,Brasil
2022-01-09,MG,299.0,Sudeste,Brasil
2022-01-16,MG,610.0,Sudeste,Brasil
2022-01-23,MG,690.0,Sudeste,Brasil
2022-01-30,MG,729.0,Sudeste,Brasil
2022-02-06,MG,752.0,Sudeste,Brasil
2022-02-13,MG,913.0,Sudeste,Brasil
2022-02-20,MG,982.0,Sudeste,Brasil
2022-02-27,MG,1163.0,Sudeste,Brasil
2022-03-06,MG,1341.0,Sudeste,Brasil
2022-03-13,MG,1997.0,Sudeste,Brasil
2022-03-20,MG,2789.0,Sudeste,Brasil
2022-03-27,MG,3654.0,Sudeste,Brasil
2022-04-03,MG,4660.0,Sudeste,Brasil
2022-04-10,MG,5279.0,Sudeste,Brasil
2022-04-17,MG,5442.0,Sudeste,Brasil
2022-04-24,MG,6046.0,Sudeste,Brasil
2022-05-01,MG,6829.0,Sudeste,Brasil
2022-05-08,MG,6409.0,Sudeste,Brasil
2022-05-15,MG,6356.0,Sudeste,Brasil
2022-05-22,MG,5343.0,Sudeste,Brasil
2022-05-29,MG,3544.0,Sudeste,Brasil
2022-06-05,MG,2795.0,Sudeste,Brasil
2022-06-12,MG,2276.0,Sudeste,Brasil
2022-06-19,MG,1531.0,Sudeste,Brasil
2022-06-26,MG,1523.0,Sudeste,Brasil
2022-07-03,MG,1037.0,Sudeste,Brasil
2022-07-10,MG,890.0,Sudeste,Brasil
2022-07-17,MG,720.0,Sudeste,Brasil
2022-07-24,MG,527.0,Sudeste,Brasil
2022-07-31,MG,532.0,Sudeste,Brasil
2022-08-07,MG,414.0,Sudeste,Brasil
2022-08-14,MG,382.0,Sudeste,Brasil
2022-08-21,MG,342.0,Sudeste,Brasil
2022-08-28,MG,267.0,Sudeste,Brasil
2022-09-04,MG,326.0,Sudeste,Brasil
2022-09-11,MG,247.0,Sudeste,Brasil
2022-09-18,MG,322.0,Sudeste,Brasil
2022-09-25,MG,325.0,Sudeste,Brasil
2022-10-02,MG,304.0,Sudeste,Brasil
2022-10-09,MG,303.0,Sudeste,Brasil
2022-10-16,MG,315.0,Sudeste,Brasil
2022-10-23,MG,405.0,Sudeste,Brasil
2022-10-30,MG,412.0,Sudeste,Brasil
2022-11-06,MG,370.0,Sudeste,Brasil
2022-11-13,MG,480.0,Sudeste,Brasil
2022-11-20,MG,466.0,Sudeste,Brasil
2022-11-27,MG,644.0,Sudeste,Brasil
2022-12-04,MG,719.0,Sudeste,Brasil
2022-12-11,MG,882.0,Sudeste,Brasil
2022-12-18,MG,1067.0,Sudeste,Brasil
2022-12-25,MG,1183.0,Sudeste,Brasil
2023-01-01,MG,1214.0,Sudeste,Brasil
2023-01-08,MG,1283.0,Sudeste,Brasil
2023-01-15,MG,2760.0,Sudeste,Brasil
2023-01-22,MG,3797.0,Sudeste,Brasil
2023-01-29,MG,4830.0,Sudeste,Brasil
2023-02-05,MG,6987.0,Sudeste,Brasil
2023-02-12,MG,9358.0,Sudeste,Brasil
2023-02-19,MG,11295.0,Sudeste,Brasil
2023-02-26,MG,10271.0,Sudeste,Brasil
2023-03-05,MG,15096.0,Sudeste,Brasil
2023-03-12,MG,18022.0,Sudeste,Brasil
2023-03-19,MG,19891.0,Sudeste,Brasil
2023-03-26,MG,23448.0,Sudeste,Brasil
2023-04-02,MG,25068.0,Sudeste,Brasil
2023-04-09,MG,21855.0,Sudeste,Brasil
2023-04-16,MG,27653.0,Sudeste,Brasil
2023-04-23,MG,24185.0,Sudeste,Brasil
2023-04-30,MG,24577.0,Sudeste,Brasil
2023-05-07,MG,19636.0,Sudeste,Brasil
2023-05-14,MG,20183.0,Sudeste,Brasil
2023-05-21,MG,17027.0,Sudeste,Brasil
2023-05-28,MG,12624.0,Sudeste,Brasil
2023-06-04,MG,8685.0,Sudeste,Brasil
2023-06-11,MG,6183.0,Sudeste,Brasil
2023-06-18,MG,5721.0,Sudeste,Brasil
2023-06-25,MG,4104.0,Sudeste,Brasil
2023-07-02,MG,2766.0,Sudeste,Brasil
2023-07-09,MG,1847.0,Sudeste,Brasil
2023-07-16,MG,1537.0,Sudeste,Brasil
2023-07-23,MG,1343.0,Sudeste,Brasil
2023-07-30,MG,1039.0,Sudeste,Brasil
2023-08-06,MG,982.0,Sudeste,Brasil
2023-08-13,MG,906.0,Sudeste,Brasil
2023-08-20,MG,769.0,Sudeste,Brasil
2023-08-27,MG,732.0,Sudeste,Brasil
2023-09-03,MG,686.0,Sudeste,Brasil
2023-09-10,MG,574.0,Sudeste,Brasil
2023-09-17,MG,771.0,Sudeste,Brasil
2023-09-24,MG,836.0,Sudeste,Brasil
2023-10-01,MG,833.0,Sudeste,Brasil
2023-10-08,MG,1008.0,Sudeste,Brasil
2023-10-15,MG,902.0,Sudeste,Brasil
2023-10-22,MG,1208.0,Sudeste,Brasil
2023-10-29,MG,1453.0,Sudeste,Brasil
2023-11-05,MG,1361.0,Sudeste,Brasil
2023-11-12,MG,2408.0,Sudeste,Brasil
2023-11-19,MG,2420.0,Sudeste,Brasil
2023-11-26,MG,3353.0,Sudeste,Brasil
2023-12-03,MG,4558.0,Sudeste,Brasil
2023-12-10,MG,5287.0,Sudeste,Brasil
2023-12-17,MG,6709.0,Sudeste,Brasil
2023-12-24,MG,7482.0,Sudeste,Brasil
2023-12-31,MG,7808.0,Sudeste,Brasil
2024-01-07,MG,9285.0,Sudeste,Brasil
2024-01-14,MG,18204.0,Sudeste,Brasil
2024-01-21,MG,27470.0,Sudeste,Brasil
2024-01-28,MG,42660.0,Sudeste,Brasil
2024-02-04,MG,61904.0,Sudeste,Brasil
2024-02-11,MG,80560.0,Sudeste,Brasil
2024-02-18,MG,81337.0,Sudeste,Brasil
2024-02-25,MG,112954.0,Sudeste,Brasil
2024-03-03,MG,121801.0,Sudeste,Brasil
2024-03-10,MG,124356.0,Sudeste,Brasil
2024-03-17,MG,126644.0,Sudeste,Brasil
2024-03-24,MG,131024.0,Sudeste,Brasil
2024-03-31,MG,102814.0,Sudeste,Brasil
2024-04-07,MG,102777.0,Sudeste,Brasil
2024-04-14,MG,99579.0,Sudeste,Brasil
2024-04-21,MG,82442.0,Sudeste,Brasil
2024-04-28,MG,66172.0,Sudeste,Brasil
2024-05-05,MG,53137.0,Sudeste,Brasil
2024-05-12,MG,48437.0,Sudeste,Brasil
2024-05-19,MG,37830.0,Sudeste,Brasil
2024-05-26,MG,30385.0,Sudeste,Brasil
2024-06-02,MG,19906.0,Sudeste,Brasil
2024-06-09,MG,15301.0,Sudeste,Brasil
2024-06-16,MG,10396.0,Sudeste,Brasil
2024-06-23,MG,7752.0,Sudeste,Brasil
2024-06-30,MG,5576.0,Sudeste,Brasil
2024-07-07,MG,3552.0,Sudeste,Brasil
2024-07-14,MG,2844.0,Sudeste,Brasil
2024-07-21,MG,1923.0,Sudeste,Brasil
2024-07-28,MG,1458.0,Sudeste,Brasil
2024-08-04,MG,1131.0,Sudeste,Brasil
2024-08-11,MG,1022.0,Sudeste,Brasil
2024-08-18,MG,876.0,Sudeste,Brasil
2024-08-25,MG,1099.0,Sudeste,Brasil
2024-09-01,MG,843.0,Sudeste,Brasil
2024-09-08,MG,778.0,Sudeste,Brasil
2024-09-15,MG,773.0,Sudeste,Brasil
2024-09-22,MG,847.0,Sudeste,Brasil
2024-09-29,MG,935.0,Sudeste,Brasil
2024-10-06,MG,872.0,Sudeste,Brasil
2024-10-13,MG,811.0,Sudeste,Brasil
2024-10-20,MG,786.0,Sudeste,Brasil
2024-10-27,MG,1019.0,Sudeste,Brasil
2024-11-03,MG,1003.0,Sudeste,Brasil
2024-11-10,MG,1184.0,Sudeste,Brasil
2024-11-17,MG,1364.0,Sudeste,Brasil
2024-11-24,MG,1728.0,Sudeste,Brasil
2024-12-01,MG,2103.0,Sudeste,Brasil
2024-12-08,MG,2278.0,Sudeste,Brasil
2024-12-15,MG,2444.0,Sudeste,Brasil
2024-12-22,MG,2434.0,Sudeste,Brasil
2024-12-29,MG,1495.0,Sudeste,Brasil
2025-01-05,MG,1282.0,Sudeste,Brasil
2025-01-12,MG,2685.0,Sudeste,Brasil
2025-01-19,MG,3398.0,Sudeste,Brasil
2025-01-26,MG,4758.0,Sudeste,Brasil
2025-02-02,MG,5535.0,Sudeste,Brasil
2025-02-09,MG,6298.0,Sudeste,Brasil
2025-02-16,MG,6766.0,Sudeste,Brasil
2025-02-23,MG,7882.0,Sudeste,Brasil
2025-03-02,MG,7988.0,Sudeste,Brasil
2025-03-09,MG,6378.0,Sudeste,Brasil
2025-03-16,MG,8076.0,Sudeste,Brasil
2025-03-23,MG,7721.0,Sudeste,Brasil
2025-03-30,MG,8015.0,Sudeste,Brasil
2025-04-06,MG,7846.0,Sudeste,Brasil
2025-04-13,MG,7437.0,Sudeste,Brasil
2025-04-20,MG,6049.0,Sudeste,Brasil
2025-04-27,MG,6900.0,Sudeste,Brasil
2025-05-04,MG,6231.0,Sudeste,Brasil
2025-05-11,MG,6748.0,Sudeste,Brasil
2025-05-18,MG,5564.0,Sudeste,Brasil
2025-05-25,MG,4477.0,Sudeste,Brasil
2025-06-01,MG,3540.0,Sudeste,Brasil
2025-06-08,MG,2967.0,Sudeste,Brasil
2025-06-15,MG,2378.0,Sudeste,Brasil
2025-06-22,MG,1505.0,Sudeste,Brasil
2025-06-29,MG,1284.0,Sudeste,Brasil
2025-07-06,MG,957.0,Sudeste,Brasil
2025-07-13,MG,820.0,Sudeste,Brasil
2025-07-20,MG,647.0,Sudeste,Brasil
2025-07-27,MG,664.0,Sudeste,Brasil
2025-08-03,MG,533.0,Sudeste,Brasil
2025-08-10,MG,476.0,Sudeste,Brasil
2025-08-17,MG,455.0,Sudeste,Brasil
2025-08-24,MG,572.0,Sudeste,Brasil
2025-08-31,MG,541.0,Sudeste,Brasil
2025-09-07,MG,625.0,Sudeste,Brasil
2025-09-14,MG,695.0,Sudeste,Brasil
2025-09-21,MG,719.0,Sudeste,Brasil
2025-09-28,MG,792.0,Sudeste,Brasil
2025-10-05,MG,857.0,Sudeste,Brasil
2025-10-12,MG,922.0,Sudeste,Brasil
2025-10-19,MG,906.0,Sudeste,Brasil
2025-10-26,MG,873.0,Sudeste,Brasil
2025-11-02,MG,903.0,Sudeste,Brasil
2025-11-09,MG,977.0,Sudeste,Brasil
2025-11-16,MG,1049.0,Sudeste,Brasil
2025-11-23,MG,947.0,Sudeste,Brasil
2025-11-30,MG,1151.0,Sudeste,Brasil
2025-12-07,MG,1203.0,Sudeste,Brasil
2025-12-14,MG,1219.0,Sudeste,Brasil
2025-12-21,MG,1138.0,Sudeste,Brasil
2025-12-28,MG,872.0,Sudeste,Brasil
2026-01-04,MG,938.0,Sudeste,Brasil
2026-01-11,MG,1421.0,Sudeste,Brasil
2026-01-18,MG,1572.0,Sudeste,Brasil
2026-01-25,MG,1358.0,Sudeste,Brasil
2026-02-01,MG,1799.0,Sudeste,Brasil
2026-02-08,MG,2022.0,Sudeste,Brasil
2026-02-15,MG,2317.0,Sudeste,Brasil
2026-02-22,MG,2193.0,Sudeste,Brasil
2026-03-01,MG,3142.0,Sudeste,Brasil
2026-03-08,MG,4468.0,Sudeste,Brasil
2026-03-15,MG,4801.0,Sudeste,Brasil
2026-03-22,MG,5466.0,Sudeste,Brasil
2026-03-29,MG,6216.0,Sudeste,Brasil
2026-04-05,MG,4642.0,Sudeste,Brasil
2026-04-12,MG,2962.0,Sudeste,Brasil
2026-04-19,MG,8.0,Sudeste,Brasil
2015-01-04,MS,15.0,Centro-Oeste,Brasil
2015-01-11,MS,276.0,Centro-Oeste,Brasil
2015-01-18,MS,401.0,Centro-Oeste,Brasil
2015-01-25,MS,583.0,Centro-Oeste,Brasil
2015-02-01,MS,670.0,Centro-Oeste,Brasil
2015-02-08,MS,804.0,Centro-Oeste,Brasil
2015-02-15,MS,898.0,Centro-Oeste,Brasil
2015-02-22,MS,857.0,Centro-Oeste,Brasil
2015-03-01,MS,1224.0,Centro-Oeste,Brasil
2015-03-08,MS,1077.0,Centro-Oeste,Brasil
2015-03-15,MS,1407.0,Centro-Oeste,Brasil
2015-03-22,MS,1566.0,Centro-Oeste,Brasil
2015-03-29,MS,1997.0,Centro-Oeste,Brasil
2015-04-05,MS,1636.0,Centro-Oeste,Brasil
2015-04-12,MS,2104.0,Centro-Oeste,Brasil
2015-04-19,MS,2165.0,Centro-Oeste,Brasil
2015-04-26,MS,1889.0,Centro-Oeste,Brasil
2015-05-03,MS,2042.0,Centro-Oeste,Brasil
2015-05-10,MS,1786.0,Centro-Oeste,Brasil
2015-05-17,MS,1394.0,Centro-Oeste,Brasil
2015-05-24,MS,1098.0,Centro-Oeste,Brasil
2015-05-31,MS,979.0,Centro-Oeste,Brasil
2015-06-07,MS,675.0,Centro-Oeste,Brasil
2015-06-14,MS,725.0,Centro-Oeste,Brasil
2015-06-21,MS,628.0,Centro-Oeste,Brasil
2015-06-28,MS,428.0,Centro-Oeste,Brasil
2015-07-05,MS,287.0,Centro-Oeste,Brasil
2015-07-12,MS,193.0,Centro-Oeste,Brasil
2015-07-19,MS,222.0,Centro-Oeste,Brasil
2015-07-26,MS,207.0,Centro-Oeste,Brasil
2015-08-02,MS,252.0,Centro-Oeste,Brasil
2015-08-09,MS,184.0,Centro-Oeste,Brasil
2015-08-16,MS,185.0,Centro-Oeste,Brasil
2015-08-23,MS,166.0,Centro-Oeste,Brasil
2015-08-30,MS,148.0,Centro-Oeste,Brasil
2015-09-06,MS,188.0,Centro-Oeste,Brasil
2015-09-13,MS,156.0,Centro-Oeste,Brasil
2015-09-20,MS,176.0,Centro-Oeste,Brasil
2015-09-27,MS,172.0,Centro-Oeste,Brasil
2015-10-04,MS,200.0,Centro-Oeste,Brasil
2015-10-11,MS,213.0,Centro-Oeste,Brasil
2015-10-18,MS,239.0,Centro-Oeste,Brasil
2015-10-25,MS,280.0,Centro-Oeste,Brasil
2015-11-01,MS,405.0,Centro-Oeste,Brasil
2015-11-08,MS,448.0,Centro-Oeste,Brasil
2015-11-15,MS,805.0,Centro-Oeste,Brasil
2015-11-22,MS,939.0,Centro-Oeste,Brasil
2015-11-29,MS,1440.0,Centro-Oeste,Brasil
2015-12-06,MS,2058.0,Centro-Oeste,Brasil
2015-12-13,MS,2502.0,Centro-Oeste,Brasil
2015-12-20,MS,2441.0,Centro-Oeste,Brasil
2015-12-27,MS,2277.0,Centro-Oeste,Brasil
2016-01-03,MS,2277.0,Centro-Oeste,Brasil
2016-01-10,MS,4430.0,Centro-Oeste,Brasil
2016-01-17,MS,4970.0,Centro-Oeste,Brasil
2016-01-24,MS,5086.0,Centro-Oeste,Brasil
2016-01-31,MS,5300.0,Centro-Oeste,Brasil
2016-02-07,MS,4984.0,Centro-Oeste,Brasil
2016-02-14,MS,4379.0,Centro-Oeste,Brasil
2016-02-21,MS,4428.0,Centro-Oeste,Brasil
2016-02-28,MS,3748.0,Centro-Oeste,Brasil
2016-03-06,MS,3350.0,Centro-Oeste,Brasil
2016-03-13,MS,2983.0,Centro-Oeste,Brasil
2016-03-20,MS,2477.0,Centro-Oeste,Brasil
2016-03-27,MS,1906.0,Centro-Oeste,Brasil
2016-04-03,MS,2396.0,Centro-Oeste,Brasil
2016-04-10,MS,1762.0,Centro-Oeste,Brasil
2016-04-17,MS,1721.0,Centro-Oeste,Brasil
2016-04-24,MS,1244.0,Centro-Oeste,Brasil
2016-05-01,MS,927.0,Centro-Oeste,Brasil
2016-05-08,MS,708.0,Centro-Oeste,Brasil
2016-05-15,MS,449.0,Centro-Oeste,Brasil
2016-05-22,MS,325.0,Centro-Oeste,Brasil
2016-05-29,MS,195.0,Centro-Oeste,Brasil
2016-06-05,MS,169.0,Centro-Oeste,Brasil
2016-06-12,MS,97.0,Centro-Oeste,Brasil
2016-06-19,MS,80.0,Centro-Oeste,Brasil
2016-06-26,MS,83.0,Centro-Oeste,Brasil
2016-07-03,MS,104.0,Centro-Oeste,Brasil
2016-07-10,MS,61.0,Centro-Oeste,Brasil
2016-07-17,MS,55.0,Centro-Oeste,Brasil
2016-07-24,MS,38.0,Centro-Oeste,Brasil
2016-07-31,MS,43.0,Centro-Oeste,Brasil
2016-08-07,MS,52.0,Centro-Oeste,Brasil
2016-08-14,MS,52.0,Centro-Oeste,Brasil
2016-08-21,MS,63.0,Centro-Oeste,Brasil
2016-08-28,MS,53.0,Centro-Oeste,Brasil
2016-09-04,MS,60.0,Centro-Oeste,Brasil
2016-09-11,MS,49.0,Centro-Oeste,Brasil
2016-09-18,MS,61.0,Centro-Oeste,Brasil
2016-09-25,MS,60.0,Centro-Oeste,Brasil
2016-10-02,MS,70.0,Centro-Oeste,Brasil
2016-10-09,MS,68.0,Centro-Oeste,Brasil
2016-10-16,MS,51.0,Centro-Oeste,Brasil
2016-10-23,MS,73.0,Centro-Oeste,Brasil
2016-10-30,MS,62.0,Centro-Oeste,Brasil
2016-11-06,MS,58.0,Centro-Oeste,Brasil
2016-11-13,MS,62.0,Centro-Oeste,Brasil
2016-11-20,MS,70.0,Centro-Oeste,Brasil
2016-11-27,MS,84.0,Centro-Oeste,Brasil
2016-12-04,MS,93.0,Centro-Oeste,Brasil
2016-12-11,MS,104.0,Centro-Oeste,Brasil
2016-12-18,MS,114.0,Centro-Oeste,Brasil
2016-12-25,MS,93.0,Centro-Oeste,Brasil
2017-01-01,MS,112.0,Centro-Oeste,Brasil
2017-01-08,MS,138.0,Centro-Oeste,Brasil
2017-01-15,MS,200.0,Centro-Oeste,Brasil
2017-01-22,MS,221.0,Centro-Oeste,Brasil
2017-01-29,MS,248.0,Centro-Oeste,Brasil
2017-02-05,MS,232.0,Centro-Oeste,Brasil
2017-02-12,MS,243.0,Centro-Oeste,Brasil
2017-02-19,MS,216.0,Centro-Oeste,Brasil
2017-02-26,MS,200.0,Centro-Oeste,Brasil
2017-03-05,MS,183.0,Centro-Oeste,Brasil
2017-03-12,MS,208.0,Centro-Oeste,Brasil
2017-03-19,MS,220.0,Centro-Oeste,Brasil
2017-03-26,MS,209.0,Centro-Oeste,Brasil
2017-04-02,MS,227.0,Centro-Oeste,Brasil
2017-04-09,MS,205.0,Centro-Oeste,Brasil
2017-04-16,MS,175.0,Centro-Oeste,Brasil
2017-04-23,MS,156.0,Centro-Oeste,Brasil
2017-04-30,MS,106.0,Centro-Oeste,Brasil
2017-05-07,MS,110.0,Centro-Oeste,Brasil
2017-05-14,MS,134.0,Centro-Oeste,Brasil
2017-05-21,MS,119.0,Centro-Oeste,Brasil
2017-05-28,MS,127.0,Centro-Oeste,Brasil
2017-06-04,MS,115.0,Centro-Oeste,Brasil
2017-06-11,MS,111.0,Centro-Oeste,Brasil
2017-06-18,MS,58.0,Centro-Oeste,Brasil
2017-06-25,MS,85.0,Centro-Oeste,Brasil
2017-07-02,MS,88.0,Centro-Oeste,Brasil
2017-07-09,MS,48.0,Centro-Oeste,Brasil
2017-07-16,MS,66.0,Centro-Oeste,Brasil
2017-07-23,MS,37.0,Centro-Oeste,Brasil
2017-07-30,MS,55.0,Centro-Oeste,Brasil
2017-08-06,MS,74.0,Centro-Oeste,Brasil
2017-08-13,MS,89.0,Centro-Oeste,Brasil
2017-08-20,MS,68.0,Centro-Oeste,Brasil
2017-08-27,MS,75.0,Centro-Oeste,Brasil
2017-09-03,MS,107.0,Centro-Oeste,Brasil
2017-09-10,MS,100.0,Centro-Oeste,Brasil
2017-09-17,MS,97.0,Centro-Oeste,Brasil
2017-09-24,MS,153.0,Centro-Oeste,Brasil
2017-10-01,MS,158.0,Centro-Oeste,Brasil
2017-10-08,MS,136.0,Centro-Oeste,Brasil
2017-10-15,MS,78.0,Centro-Oeste,Brasil
2017-10-22,MS,133.0,Centro-Oeste,Brasil
2017-10-29,MS,121.0,Centro-Oeste,Brasil
2017-11-05,MS,127.0,Centro-Oeste,Brasil
2017-11-12,MS,137.0,Centro-Oeste,Brasil
2017-11-19,MS,153.0,Centro-Oeste,Brasil
2017-11-26,MS,155.0,Centro-Oeste,Brasil
2017-12-03,MS,144.0,Centro-Oeste,Brasil
2017-12-10,MS,142.0,Centro-Oeste,Brasil
2017-12-17,MS,185.0,Centro-Oeste,Brasil
2017-12-24,MS,151.0,Centro-Oeste,Brasil
2017-12-31,MS,89.0,Centro-Oeste,Brasil
2018-01-07,MS,118.0,Centro-Oeste,Brasil
2018-01-14,MS,178.0,Centro-Oeste,Brasil
2018-01-21,MS,221.0,Centro-Oeste,Brasil
2018-01-28,MS,237.0,Centro-Oeste,Brasil
2018-02-04,MS,188.0,Centro-Oeste,Brasil
2018-02-11,MS,177.0,Centro-Oeste,Brasil
2018-02-18,MS,114.0,Centro-Oeste,Brasil
2018-02-25,MS,152.0,Centro-Oeste,Brasil
2018-03-04,MS,173.0,Centro-Oeste,Brasil
2018-03-11,MS,168.0,Centro-Oeste,Brasil
2018-03-18,MS,185.0,Centro-Oeste,Brasil
2018-03-25,MS,172.0,Centro-Oeste,Brasil
2018-04-01,MS,139.0,Centro-Oeste,Brasil
2018-04-08,MS,161.0,Centro-Oeste,Brasil
2018-04-15,MS,143.0,Centro-Oeste,Brasil
2018-04-22,MS,157.0,Centro-Oeste,Brasil
2018-04-29,MS,139.0,Centro-Oeste,Brasil
2018-05-06,MS,111.0,Centro-Oeste,Brasil
2018-05-13,MS,181.0,Centro-Oeste,Brasil
2018-05-20,MS,177.0,Centro-Oeste,Brasil
2018-05-27,MS,104.0,Centro-Oeste,Brasil
2018-06-03,MS,78.0,Centro-Oeste,Brasil
2018-06-10,MS,90.0,Centro-Oeste,Brasil
2018-06-17,MS,78.0,Centro-Oeste,Brasil
2018-06-24,MS,60.0,Centro-Oeste,Brasil
2018-07-01,MS,101.0,Centro-Oeste,Brasil
2018-07-08,MS,73.0,Centro-Oeste,Brasil
2018-07-15,MS,66.0,Centro-Oeste,Brasil
2018-07-22,MS,92.0,Centro-Oeste,Brasil
2018-07-29,MS,66.0,Centro-Oeste,Brasil
2018-08-05,MS,62.0,Centro-Oeste,Brasil
2018-08-12,MS,64.0,Centro-Oeste,Brasil
2018-08-19,MS,58.0,Centro-Oeste,Brasil
2018-08-26,MS,38.0,Centro-Oeste,Brasil
2018-09-02,MS,58.0,Centro-Oeste,Brasil
2018-09-09,MS,30.0,Centro-Oeste,Brasil
2018-09-16,MS,58.0,Centro-Oeste,Brasil
2018-09-23,MS,53.0,Centro-Oeste,Brasil
2018-09-30,MS,72.0,Centro-Oeste,Brasil
2018-10-07,MS,82.0,Centro-Oeste,Brasil
2018-10-14,MS,52.0,Centro-Oeste,Brasil
2018-10-21,MS,100.0,Centro-Oeste,Brasil
2018-10-28,MS,106.0,Centro-Oeste,Brasil
2018-11-04,MS,115.0,Centro-Oeste,Brasil
2018-11-11,MS,146.0,Centro-Oeste,Brasil
2018-11-18,MS,220.0,Centro-Oeste,Brasil
2018-11-25,MS,365.0,Centro-Oeste,Brasil
2018-12-02,MS,613.0,Centro-Oeste,Brasil
2018-12-09,MS,1100.0,Centro-Oeste,Brasil
2018-12-16,MS,947.0,Centro-Oeste,Brasil
2018-12-23,MS,1155.0,Centro-Oeste,Brasil
2018-12-30,MS,1064.0,Centro-Oeste,Brasil
2019-01-06,MS,461.0,Centro-Oeste,Brasil
2019-01-13,MS,901.0,Centro-Oeste,Brasil
2019-01-20,MS,904.0,Centro-Oeste,Brasil
2019-01-27,MS,1394.0,Centro-Oeste,Brasil
2019-02-03,MS,1752.0,Centro-Oeste,Brasil
2019-02-10,MS,1974.0,Centro-Oeste,Brasil
2019-02-17,MS,2287.0,Centro-Oeste,Brasil
2019-02-24,MS,2461.0,Centro-Oeste,Brasil
2019-03-03,MS,3518.0,Centro-Oeste,Brasil
2019-03-10,MS,3952.0,Centro-Oeste,Brasil
2019-03-17,MS,5036.0,Centro-Oeste,Brasil
2019-03-24,MS,4748.0,Centro-Oeste,Brasil
2019-03-31,MS,5659.0,Centro-Oeste,Brasil
2019-04-07,MS,4064.0,Centro-Oeste,Brasil
2019-04-14,MS,5838.0,Centro-Oeste,Brasil
2019-04-21,MS,4716.0,Centro-Oeste,Brasil
2019-04-28,MS,4590.0,Centro-Oeste,Brasil
2019-05-05,MS,4179.0,Centro-Oeste,Brasil
2019-05-12,MS,4488.0,Centro-Oeste,Brasil
2019-05-19,MS,3622.0,Centro-Oeste,Brasil
2019-05-26,MS,2611.0,Centro-Oeste,Brasil
2019-06-02,MS,2215.0,Centro-Oeste,Brasil
