data_epi,uf,casos,regiao,pais
2016-03-13,PE,3685.0,Nordeste,Brasil
2016-03-20,PE,2869.0,Nordeste,Brasil
2016-03-27,PE,1907.0,Nordeste,Brasil
2016-04-03,PE,2472.0,Nordeste,Brasil
2016-04-10,PE,2330.0,Nordeste,Brasil
2016-04-17,PE,2109.0,Nordeste,Brasil
2016-04-24,PE,2509.0,Nordeste,Brasil
2016-05-01,PE,1645.0,Nordeste,Brasil
2016-05-08,PE,1293.0,Nordeste,Brasil
2016-05-15,PE,1081.0,Nordeste,Brasil
2016-05-22,PE,1082.0,Nordeste,Brasil
2016-05-29,PE,1034.0,Nordeste,Brasil
2016-06-05,PE,716.0,Nordeste,Brasil
2016-06-12,PE,645.0,Nordeste,Brasil
2016-06-19,PE,764.0,Nordeste,Brasil
2016-06-26,PE,474.0,Nordeste,Brasil
2016-07-03,PE,486.0,Nordeste,Brasil
2016-07-10,PE,436.0,Nordeste,Brasil
2016-07-17,PE,375.0,Nordeste,Brasil
2016-07-24,PE,395.0,Nordeste,Brasil
2016-07-31,PE,325.0,Nordeste,Brasil
2016-08-07,PE,287.0,Nordeste,Brasil
2016-08-14,PE,286.0,Nordeste,Brasil
2016-08-21,PE,395.0,Nordeste,Brasil
2016-08-28,PE,335.0,Nordeste,Brasil
2016-09-04,PE,218.0,Nordeste,Brasil
2016-09-11,PE,160.0,Nordeste,Brasil
2016-09-18,PE,181.0,Nordeste,Brasil
2016-09-25,PE,161.0,Nordeste,Brasil
2016-10-02,PE,178.0,Nordeste,Brasil
2016-10-09,PE,141.0,Nordeste,Brasil
2016-10-16,PE,100.0,Nordeste,Brasil
2016-10-23,PE,142.0,Nordeste,Brasil
2016-10-30,PE,118.0,Nordeste,Brasil
2016-11-06,PE,78.0,Nordeste,Brasil
2016-11-13,PE,79.0,Nordeste,Brasil
2016-11-20,PE,81.0,Nordeste,Brasil
2016-11-27,PE,98.0,Nordeste,Brasil
2016-12-04,PE,82.0,Nordeste,Brasil
2016-12-11,PE,94.0,Nordeste,Brasil
2016-12-18,PE,128.0,Nordeste,Brasil
2016-12-25,PE,159.0,Nordeste,Brasil
2017-01-01,PE,133.0,Nordeste,Brasil
2017-01-08,PE,63.0,Nordeste,Brasil
2017-01-15,PE,105.0,Nordeste,Brasil
2017-01-22,PE,128.0,Nordeste,Brasil
2017-01-29,PE,110.0,Nordeste,Brasil
2017-02-05,PE,113.0,Nordeste,Brasil
2017-02-12,PE,113.0,Nordeste,Brasil
2017-02-19,PE,129.0,Nordeste,Brasil
2017-02-26,PE,118.0,Nordeste,Brasil
2017-03-05,PE,68.0,Nordeste,Brasil
2017-03-12,PE,102.0,Nordeste,Brasil
2017-03-19,PE,126.0,Nordeste,Brasil
2017-03-26,PE,131.0,Nordeste,Brasil
2017-04-02,PE,106.0,Nordeste,Brasil
2017-04-09,PE,134.0,Nordeste,Brasil
2017-04-16,PE,117.0,Nordeste,Brasil
2017-04-23,PE,122.0,Nordeste,Brasil
2017-04-30,PE,161.0,Nordeste,Brasil
2017-05-07,PE,179.0,Nordeste,Brasil
2017-05-14,PE,191.0,Nordeste,Brasil
2017-05-21,PE,158.0,Nordeste,Brasil
2017-05-28,PE,148.0,Nordeste,Brasil
2017-06-04,PE,139.0,Nordeste,Brasil
2017-06-11,PE,109.0,Nordeste,Brasil
2017-06-18,PE,102.0,Nordeste,Brasil
2017-06-25,PE,123.0,Nordeste,Brasil
2017-07-02,PE,88.0,Nordeste,Brasil
2017-07-09,PE,115.0,Nordeste,Brasil
2017-07-16,PE,88.0,Nordeste,Brasil
2017-07-23,PE,90.0,Nordeste,Brasil
2017-07-30,PE,93.0,Nordeste,Brasil
2017-08-06,PE,76.0,Nordeste,Brasil
2017-08-13,PE,86.0,Nordeste,Brasil
2017-08-20,PE,118.0,Nordeste,Brasil
2017-08-27,PE,117.0,Nordeste,Brasil
2017-09-03,PE,91.0,Nordeste,Brasil
2017-09-10,PE,56.0,Nordeste,Brasil
2017-09-17,PE,99.0,Nordeste,Brasil
2017-09-24,PE,106.0,Nordeste,Brasil
2017-10-01,PE,151.0,Nordeste,Brasil
2017-10-08,PE,91.0,Nordeste,Brasil
2017-10-15,PE,69.0,Nordeste,Brasil
2017-10-22,PE,81.0,Nordeste,Brasil
2017-10-29,PE,79.0,Nordeste,Brasil
2017-11-05,PE,63.0,Nordeste,Brasil
2017-11-12,PE,50.0,Nordeste,Brasil
2017-11-19,PE,54.0,Nordeste,Brasil
2017-11-26,PE,65.0,Nordeste,Brasil
2017-12-03,PE,80.0,Nordeste,Brasil
2017-12-10,PE,69.0,Nordeste,Brasil
2017-12-17,PE,63.0,Nordeste,Brasil
2017-12-24,PE,50.0,Nordeste,Brasil
2017-12-31,PE,30.0,Nordeste,Brasil
2018-01-07,PE,32.0,Nordeste,Brasil
2018-01-14,PE,60.0,Nordeste,Brasil
2018-01-21,PE,73.0,Nordeste,Brasil
2018-01-28,PE,55.0,Nordeste,Brasil
2018-02-04,PE,49.0,Nordeste,Brasil
2018-02-11,PE,37.0,Nordeste,Brasil
2018-02-18,PE,22.0,Nordeste,Brasil
2018-02-25,PE,61.0,Nordeste,Brasil
2018-03-04,PE,59.0,Nordeste,Brasil
2018-03-11,PE,69.0,Nordeste,Brasil
2018-03-18,PE,80.0,Nordeste,Brasil
2018-03-25,PE,67.0,Nordeste,Brasil
2018-04-01,PE,48.0,Nordeste,Brasil
2018-04-08,PE,89.0,Nordeste,Brasil
2018-04-15,PE,97.0,Nordeste,Brasil
2018-04-22,PE,119.0,Nordeste,Brasil
2018-04-29,PE,129.0,Nordeste,Brasil
2018-05-06,PE,102.0,Nordeste,Brasil
2018-05-13,PE,125.0,Nordeste,Brasil
2018-05-20,PE,138.0,Nordeste,Brasil
2018-05-27,PE,79.0,Nordeste,Brasil
2018-06-03,PE,67.0,Nordeste,Brasil
2018-06-10,PE,67.0,Nordeste,Brasil
2018-06-17,PE,103.0,Nordeste,Brasil
2018-06-24,PE,70.0,Nordeste,Brasil
2018-07-01,PE,78.0,Nordeste,Brasil
2018-07-08,PE,50.0,Nordeste,Brasil
2018-07-15,PE,71.0,Nordeste,Brasil
2018-07-22,PE,86.0,Nordeste,Brasil
2018-07-29,PE,91.0,Nordeste,Brasil
2018-08-05,PE,73.0,Nordeste,Brasil
2018-08-12,PE,95.0,Nordeste,Brasil
2018-08-19,PE,68.0,Nordeste,Brasil
2018-08-26,PE,81.0,Nordeste,Brasil
2018-09-02,PE,73.0,Nordeste,Brasil
2018-09-09,PE,49.0,Nordeste,Brasil
2018-09-16,PE,61.0,Nordeste,Brasil
2018-09-23,PE,78.0,Nordeste,Brasil
2018-09-30,PE,53.0,Nordeste,Brasil
2018-10-07,PE,39.0,Nordeste,Brasil
2018-10-14,PE,38.0,Nordeste,Brasil
2018-10-21,PE,51.0,Nordeste,Brasil
2018-10-28,PE,50.0,Nordeste,Brasil
2018-11-04,PE,32.0,Nordeste,Brasil
2018-11-11,PE,45.0,Nordeste,Brasil
2018-11-18,PE,42.0,Nordeste,Brasil
2018-11-25,PE,48.0,Nordeste,Brasil
2018-12-02,PE,48.0,Nordeste,Brasil
2018-12-09,PE,59.0,Nordeste,Brasil
2018-12-16,PE,43.0,Nordeste,Brasil
2018-12-23,PE,41.0,Nordeste,Brasil
2018-12-30,PE,21.0,Nordeste,Brasil
2019-01-06,PE,29.0,Nordeste,Brasil
2019-01-13,PE,46.0,Nordeste,Brasil
2019-01-20,PE,43.0,Nordeste,Brasil
2019-01-27,PE,80.0,Nordeste,Brasil
2019-02-03,PE,69.0,Nordeste,Brasil
2019-02-10,PE,94.0,Nordeste,Brasil
2019-02-17,PE,111.0,Nordeste,Brasil
2019-02-24,PE,86.0,Nordeste,Brasil
2019-03-03,PE,94.0,Nordeste,Brasil
2019-03-10,PE,77.0,Nordeste,Brasil
2019-03-17,PE,145.0,Nordeste,Brasil
2019-03-24,PE,142.0,Nordeste,Brasil
2019-03-31,PE,156.0,Nordeste,Brasil
2019-04-07,PE,192.0,Nordeste,Brasil
2019-04-14,PE,267.0,Nordeste,Brasil
2019-04-21,PE,238.0,Nordeste,Brasil
2019-04-28,PE,407.0,Nordeste,Brasil
2019-05-05,PE,422.0,Nordeste,Brasil
2019-05-12,PE,404.0,Nordeste,Brasil
2019-05-19,PE,432.0,Nordeste,Brasil
2019-05-26,PE,331.0,Nordeste,Brasil
2019-06-02,PE,340.0,Nordeste,Brasil
2019-06-09,PE,334.0,Nordeste,Brasil
2019-06-16,PE,316.0,Nordeste,Brasil
2019-06-23,PE,209.0,Nordeste,Brasil
2019-06-30,PE,272.0,Nordeste,Brasil
2019-07-07,PE,238.0,Nordeste,Brasil
2019-07-14,PE,228.0,Nordeste,Brasil
2019-07-21,PE,213.0,Nordeste,Brasil
2019-07-28,PE,176.0,Nordeste,Brasil
2019-08-04,PE,161.0,Nordeste,Brasil
2019-08-11,PE,184.0,Nordeste,Brasil
2019-08-18,PE,162.0,Nordeste,Brasil
2019-08-25,PE,200.0,Nordeste,Brasil
2019-09-01,PE,183.0,Nordeste,Brasil
2019-09-08,PE,152.0,Nordeste,Brasil
2019-09-15,PE,140.0,Nordeste,Brasil
2019-09-22,PE,155.0,Nordeste,Brasil
2019-09-29,PE,140.0,Nordeste,Brasil
2019-10-06,PE,140.0,Nordeste,Brasil
2019-10-13,PE,132.0,Nordeste,Brasil
2019-10-20,PE,145.0,Nordeste,Brasil
2019-10-27,PE,132.0,Nordeste,Brasil
2019-11-03,PE,113.0,Nordeste,Brasil
2019-11-10,PE,123.0,Nordeste,Brasil
2019-11-17,PE,73.0,Nordeste,Brasil
2019-11-24,PE,113.0,Nordeste,Brasil
2019-12-01,PE,91.0,Nordeste,Brasil
2019-12-08,PE,67.0,Nordeste,Brasil
2019-12-15,PE,66.0,Nordeste,Brasil
2019-12-22,PE,59.0,Nordeste,Brasil
2019-12-29,PE,40.0,Nordeste,Brasil
2020-01-05,PE,38.0,Nordeste,Brasil
2020-01-12,PE,49.0,Nordeste,Brasil
2020-01-19,PE,70.0,Nordeste,Brasil
2020-01-26,PE,58.0,Nordeste,Brasil
2020-02-02,PE,77.0,Nordeste,Brasil
2020-02-09,PE,86.0,Nordeste,Brasil
2020-02-16,PE,92.0,Nordeste,Brasil
2020-02-23,PE,94.0,Nordeste,Brasil
2020-03-01,PE,55.0,Nordeste,Brasil
2020-03-08,PE,93.0,Nordeste,Brasil
2020-03-15,PE,102.0,Nordeste,Brasil
2020-03-22,PE,46.0,Nordeste,Brasil
2020-03-29,PE,42.0,Nordeste,Brasil
2020-04-05,PE,42.0,Nordeste,Brasil
2020-04-12,PE,43.0,Nordeste,Brasil
2020-04-19,PE,61.0,Nordeste,Brasil
2020-04-26,PE,75.0,Nordeste,Brasil
2020-05-03,PE,78.0,Nordeste,Brasil
2020-05-10,PE,119.0,Nordeste,Brasil
2020-05-17,PE,163.0,Nordeste,Brasil
2020-05-24,PE,163.0,Nordeste,Brasil
2020-05-31,PE,151.0,Nordeste,Brasil
2020-06-07,PE,153.0,Nordeste,Brasil
2020-06-14,PE,135.0,Nordeste,Brasil
2020-06-21,PE,209.0,Nordeste,Brasil
2020-06-28,PE,223.0,Nordeste,Brasil
2020-07-05,PE,428.0,Nordeste,Brasil
2020-07-12,PE,364.0,Nordeste,Brasil
2020-07-19,PE,376.0,Nordeste,Brasil
2020-07-26,PE,446.0,Nordeste,Brasil
2020-08-02,PE,389.0,Nordeste,Brasil
2020-08-09,PE,360.0,Nordeste,Brasil
2020-08-16,PE,325.0,Nordeste,Brasil
2020-08-23,PE,295.0,Nordeste,Brasil
2020-08-30,PE,314.0,Nordeste,Brasil
2020-09-06,PE,304.0,Nordeste,Brasil
2020-09-13,PE,192.0,Nordeste,Brasil
2020-09-20,PE,284.0,Nordeste,Brasil
2020-09-27,PE,256.0,Nordeste,Brasil
2020-10-04,PE,229.0,Nordeste,Brasil
2020-10-11,PE,217.0,Nordeste,Brasil
2020-10-18,PE,136.0,Nordeste,Brasil
2020-10-25,PE,131.0,Nordeste,Brasil
2020-11-01,PE,150.0,Nordeste,Brasil
2020-11-08,PE,152.0,Nordeste,Brasil
2020-11-15,PE,152.0,Nordeste,Brasil
2020-11-22,PE,104.0,Nordeste,Brasil
2020-11-29,PE,100.0,Nordeste,Brasil
2020-12-06,PE,99.0,Nordeste,Brasil
2020-12-13,PE,99.0,Nordeste,Brasil
2020-12-20,PE,84.0,Nordeste,Brasil
2020-12-27,PE,52.0,Nordeste,Brasil
2021-01-03,PE,52.0,Nordeste,Brasil
2021-01-10,PE,40.0,Nordeste,Brasil
2021-01-17,PE,76.0,Nordeste,Brasil
2021-01-24,PE,99.0,Nordeste,Brasil
2021-01-31,PE,97.0,Nordeste,Brasil
2021-02-07,PE,128.0,Nordeste,Brasil
2021-02-14,PE,142.0,Nordeste,Brasil
2021-02-21,PE,137.0,Nordeste,Brasil
2021-02-28,PE,250.0,Nordeste,Brasil
2021-03-07,PE,195.0,Nordeste,Brasil
2021-03-14,PE,234.0,Nordeste,Brasil
2021-03-21,PE,229.0,Nordeste,Brasil
2021-03-28,PE,284.0,Nordeste,Brasil
2021-04-04,PE,243.0,Nordeste,Brasil
2021-04-11,PE,436.0,Nordeste,Brasil
2021-04-18,PE,436.0,Nordeste,Brasil
2021-04-25,PE,458.0,Nordeste,Brasil
2021-05-02,PE,728.0,Nordeste,Brasil
2021-05-09,PE,820.0,Nordeste,Brasil
2021-05-16,PE,1097.0,Nordeste,Brasil
2021-05-23,PE,1484.0,Nordeste,Brasil
2021-05-30,PE,1983.0,Nordeste,Brasil
2021-06-06,PE,1876.0,Nordeste,Brasil
2021-06-13,PE,2191.0,Nordeste,Brasil
2021-06-20,PE,2190.0,Nordeste,Brasil
2021-06-27,PE,1598.0,Nordeste,Brasil
2021-07-04,PE,1951.0,Nordeste,Brasil
2021-07-11,PE,1752.0,Nordeste,Brasil
2021-07-18,PE,1665.0,Nordeste,Brasil
2021-07-25,PE,1489.0,Nordeste,Brasil
2021-08-01,PE,1470.0,Nordeste,Brasil
2021-08-08,PE,1133.0,Nordeste,Brasil
2021-08-15,PE,1044.0,Nordeste,Brasil
2021-08-22,PE,1064.0,Nordeste,Brasil
2021-08-29,PE,841.0,Nordeste,Brasil
2021-09-05,PE,654.0,Nordeste,Brasil
2021-09-12,PE,540.0,Nordeste,Brasil
2021-09-19,PE,613.0,Nordeste,Brasil
2021-09-26,PE,608.0,Nordeste,Brasil
2021-10-03,PE,533.0,Nordeste,Brasil
2021-10-10,PE,534.0,Nordeste,Brasil
2021-10-17,PE,315.0,Nordeste,Brasil
2021-10-24,PE,363.0,Nordeste,Brasil
2021-10-31,PE,378.0,Nordeste,Brasil
2021-11-07,PE,256.0,Nordeste,Brasil
2021-11-14,PE,327.0,Nordeste,Brasil
2021-11-21,PE,240.0,Nordeste,Brasil
2021-11-28,PE,263.0,Nordeste,Brasil
2021-12-05,PE,244.0,Nordeste,Brasil
2021-12-12,PE,295.0,Nordeste,Brasil
2021-12-19,PE,166.0,Nordeste,Brasil
2021-12-26,PE,220.0,Nordeste,Brasil
2022-01-02,PE,77.0,Nordeste,Brasil
2022-01-09,PE,39.0,Nordeste,Brasil
2022-01-16,PE,89.0,Nordeste,Brasil
2022-01-23,PE,145.0,Nordeste,Brasil
2022-01-30,PE,226.0,Nordeste,Brasil
2022-02-06,PE,253.0,Nordeste,Brasil
2022-02-13,PE,384.0,Nordeste,Brasil
2022-02-20,PE,449.0,Nordeste,Brasil
2022-02-27,PE,539.0,Nordeste,Brasil
2022-03-06,PE,580.0,Nordeste,Brasil
2022-03-13,PE,692.0,Nordeste,Brasil
2022-03-20,PE,1158.0,Nordeste,Brasil
2022-03-27,PE,1305.0,Nordeste,Brasil
2022-04-03,PE,1520.0,Nordeste,Brasil
2022-04-10,PE,1758.0,Nordeste,Brasil
2022-04-17,PE,1524.0,Nordeste,Brasil
2022-04-24,PE,2109.0,Nordeste,Brasil
2022-05-01,PE,2244.0,Nordeste,Brasil
2022-05-08,PE,2309.0,Nordeste,Brasil
2022-05-15,PE,2277.0,Nordeste,Brasil
2022-05-22,PE,2102.0,Nordeste,Brasil
2022-05-29,PE,1602.0,Nordeste,Brasil
2022-06-05,PE,1345.0,Nordeste,Brasil
2022-06-12,PE,1204.0,Nordeste,Brasil
2022-06-19,PE,1084.0,Nordeste,Brasil
2022-06-26,PE,720.0,Nordeste,Brasil
2022-07-03,PE,795.0,Nordeste,Brasil
2022-07-10,PE,686.0,Nordeste,Brasil
2022-07-17,PE,619.0,Nordeste,Brasil
2022-07-24,PE,523.0,Nordeste,Brasil
2022-07-31,PE,493.0,Nordeste,Brasil
2022-08-07,PE,463.0,Nordeste,Brasil
2022-08-14,PE,524.0,Nordeste,Brasil
2022-08-21,PE,411.0,Nordeste,Brasil
2022-08-28,PE,376.0,Nordeste,Brasil
2022-09-04,PE,282.0,Nordeste,Brasil
2022-09-11,PE,212.0,Nordeste,Brasil
2022-09-18,PE,247.0,Nordeste,Brasil
2022-09-25,PE,195.0,Nordeste,Brasil
2022-10-02,PE,164.0,Nordeste,Brasil
2022-10-09,PE,157.0,Nordeste,Brasil
2022-10-16,PE,127.0,Nordeste,Brasil
2022-10-23,PE,173.0,Nordeste,Brasil
2022-10-30,PE,168.0,Nordeste,Brasil
2022-11-06,PE,116.0,Nordeste,Brasil
2022-11-13,PE,225.0,Nordeste,Brasil
2022-11-20,PE,170.0,Nordeste,Brasil
2022-11-27,PE,166.0,Nordeste,Brasil
2022-12-04,PE,124.0,Nordeste,Brasil
2022-12-11,PE,130.0,Nordeste,Brasil
2022-12-18,PE,127.0,Nordeste,Brasil
2022-12-25,PE,104.0,Nordeste,Brasil
2023-01-01,PE,81.0,Nordeste,Brasil
2023-01-08,PE,54.0,Nordeste,Brasil
2023-01-15,PE,119.0,Nordeste,Brasil
2023-01-22,PE,126.0,Nordeste,Brasil
2023-01-29,PE,143.0,Nordeste,Brasil
2023-02-05,PE,143.0,Nordeste,Brasil
2023-02-12,PE,131.0,Nordeste,Brasil
2023-02-19,PE,186.0,Nordeste,Brasil
2023-02-26,PE,119.0,Nordeste,Brasil
2023-03-05,PE,212.0,Nordeste,Brasil
2023-03-12,PE,216.0,Nordeste,Brasil
2023-03-19,PE,241.0,Nordeste,Brasil
2023-03-26,PE,246.0,Nordeste,Brasil
2023-04-02,PE,373.0,Nordeste,Brasil
2023-04-09,PE,232.0,Nordeste,Brasil
2023-04-16,PE,269.0,Nordeste,Brasil
2023-04-23,PE,267.0,Nordeste,Brasil
2023-04-30,PE,227.0,Nordeste,Brasil
2023-05-07,PE,208.0,Nordeste,Brasil
2023-05-14,PE,184.0,Nordeste,Brasil
2023-05-21,PE,214.0,Nordeste,Brasil
2023-05-28,PE,179.0,Nordeste,Brasil
2023-06-04,PE,159.0,Nordeste,Brasil
2023-06-11,PE,119.0,Nordeste,Brasil
2023-06-18,PE,114.0,Nordeste,Brasil
2023-06-25,PE,93.0,Nordeste,Brasil
2023-07-02,PE,77.0,Nordeste,Brasil
2023-07-09,PE,124.0,Nordeste,Brasil
2023-07-16,PE,155.0,Nordeste,Brasil
2023-07-23,PE,116.0,Nordeste,Brasil
2023-07-30,PE,111.0,Nordeste,Brasil
2023-08-06,PE,124.0,Nordeste,Brasil
2023-08-13,PE,87.0,Nordeste,Brasil
2023-08-20,PE,130.0,Nordeste,Brasil
2023-08-27,PE,138.0,Nordeste,Brasil
2023-09-03,PE,91.0,Nordeste,Brasil
2023-09-10,PE,94.0,Nordeste,Brasil
2023-09-17,PE,113.0,Nordeste,Brasil
2023-09-24,PE,103.0,Nordeste,Brasil
2023-10-01,PE,93.0,Nordeste,Brasil
2023-10-08,PE,91.0,Nordeste,Brasil
2023-10-15,PE,64.0,Nordeste,Brasil
2023-10-22,PE,100.0,Nordeste,Brasil
2023-10-29,PE,105.0,Nordeste,Brasil
2023-11-05,PE,61.0,Nordeste,Brasil
2023-11-12,PE,161.0,Nordeste,Brasil
2023-11-19,PE,115.0,Nordeste,Brasil
2023-11-26,PE,128.0,Nordeste,Brasil
2023-12-03,PE,93.0,Nordeste,Brasil
2023-12-10,PE,107.0,Nordeste,Brasil
2023-12-17,PE,117.0,Nordeste,Brasil
2023-12-24,PE,110.0,Nordeste,Brasil
2023-12-31,PE,71.0,Nordeste,Brasil
2024-01-07,PE,44.0,Nordeste,Brasil
2024-01-14,PE,79.0,Nordeste,Brasil
2024-01-21,PE,95.0,Nordeste,Brasil
2024-01-28,PE,164.0,Nordeste,Brasil
2024-02-04,PE,150.0,Nordeste,Brasil
2024-02-11,PE,206.0,Nordeste,Brasil
2024-02-18,PE,181.0,Nordeste,Brasil
2024-02-25,PE,585.0,Nordeste,Brasil
2024-03-03,PE,864.0,Nordeste,Brasil
2024-03-10,PE,941.0,Nordeste,Brasil
2024-03-17,PE,887.0,Nordeste,Brasil
2024-03-24,PE,854.0,Nordeste,Brasil
2024-03-31,PE,646.0,Nordeste,Brasil
2024-04-07,PE,712.0,Nordeste,Brasil
2024-04-14,PE,793.0,Nordeste,Brasil
2024-04-21,PE,677.0,Nordeste,Brasil
2024-04-28,PE,566.0,Nordeste,Brasil
2024-05-05,PE,454.0,Nordeste,Brasil
2024-05-12,PE,424.0,Nordeste,Brasil
2024-05-19,PE,343.0,Nordeste,Brasil
2024-05-26,PE,379.0,Nordeste,Brasil
2024-06-02,PE,270.0,Nordeste,Brasil
2024-06-09,PE,323.0,Nordeste,Brasil
2024-06-16,PE,348.0,Nordeste,Brasil
2024-06-23,PE,303.0,Nordeste,Brasil
2024-06-30,PE,255.0,Nordeste,Brasil
2024-07-07,PE,339.0,Nordeste,Brasil
2024-07-14,PE,254.0,Nordeste,Brasil
2024-07-21,PE,225.0,Nordeste,Brasil
2024-07-28,PE,234.0,Nordeste,Brasil
2024-08-04,PE,212.0,Nordeste,Brasil
2024-08-11,PE,254.0,Nordeste,Brasil
2024-08-18,PE,251.0,Nordeste,Brasil
2024-08-25,PE,176.0,Nordeste,Brasil
2024-09-01,PE,202.0,Nordeste,Brasil
2024-09-08,PE,146.0,Nordeste,Brasil
2024-09-15,PE,163.0,Nordeste,Brasil
2024-09-22,PE,174.0,Nordeste,Brasil
2024-09-29,PE,138.0,Nordeste,Brasil
2024-10-06,PE,130.0,Nordeste,Brasil
2024-10-13,PE,125.0,Nordeste,Brasil
2024-10-20,PE,108.0,Nordeste,Brasil
2024-10-27,PE,117.0,Nordeste,Brasil
2024-11-03,PE,95.0,Nordeste,Brasil
2024-11-10,PE,100.0,Nordeste,Brasil
2024-11-17,PE,84.0,Nordeste,Brasil
2024-11-24,PE,92.0,Nordeste,Brasil
2024-12-01,PE,79.0,Nordeste,Brasil
2024-12-08,PE,82.0,Nordeste,Brasil
2024-12-15,PE,91.0,Nordeste,Brasil
2024-12-22,PE,81.0,Nordeste,Brasil
2024-12-29,PE,43.0,Nordeste,Brasil
2025-01-05,PE,30.0,Nordeste,Brasil
2025-01-12,PE,78.0,Nordeste,Brasil
2025-01-19,PE,116.0,Nordeste,Brasil
2025-01-26,PE,95.0,Nordeste,Brasil
2025-02-02,PE,101.0,Nordeste,Brasil
2025-02-09,PE,104.0,Nordeste,Brasil
2025-02-16,PE,143.0,Nordeste,Brasil
2025-02-23,PE,158.0,Nordeste,Brasil
2025-03-02,PE,169.0,Nordeste,Brasil
2025-03-09,PE,71.0,Nordeste,Brasil
2025-03-16,PE,163.0,Nordeste,Brasil
2025-03-23,PE,150.0,Nordeste,Brasil
2025-03-30,PE,177.0,Nordeste,Brasil
2025-04-06,PE,210.0,Nordeste,Brasil
2025-04-13,PE,190.0,Nordeste,Brasil
2025-04-20,PE,169.0,Nordeste,Brasil
2025-04-27,PE,221.0,Nordeste,Brasil
2025-05-04,PE,149.0,Nordeste,Brasil
2025-05-11,PE,210.0,Nordeste,Brasil
2025-05-18,PE,137.0,Nordeste,Brasil
2025-05-25,PE,152.0,Nordeste,Brasil
2025-06-01,PE,157.0,Nordeste,Brasil
2025-06-08,PE,153.0,Nordeste,Brasil
2025-06-15,PE,188.0,Nordeste,Brasil
2025-06-22,PE,112.0,Nordeste,Brasil
2025-06-29,PE,115.0,Nordeste,Brasil
2025-07-06,PE,175.0,Nordeste,Brasil
2025-07-13,PE,141.0,Nordeste,Brasil
2025-07-20,PE,160.0,Nordeste,Brasil
2025-07-27,PE,158.0,Nordeste,Brasil
2025-08-03,PE,160.0,Nordeste,Brasil
2025-08-10,PE,170.0,Nordeste,Brasil
2025-08-17,PE,183.0,Nordeste,Brasil
2025-08-24,PE,167.0,Nordeste,Brasil
2025-08-31,PE,183.0,Nordeste,Brasil
2025-09-07,PE,194.0,Nordeste,Brasil
2025-09-14,PE,167.0,Nordeste,Brasil
2025-09-21,PE,196.0,Nordeste,Brasil
2025-09-28,PE,195.0,Nordeste,Brasil
2025-10-05,PE,153.0,Nordeste,Brasil
2025-10-12,PE,169.0,Nordeste,Brasil
2025-10-19,PE,148.0,Nordeste,Brasil
2025-10-26,PE,141.0,Nordeste,Brasil
2025-11-02,PE,132.0,Nordeste,Brasil
2025-11-09,PE,148.0,Nordeste,Brasil
2025-11-16,PE,110.0,Nordeste,Brasil
2025-11-23,PE,93.0,Nordeste,Brasil
2025-11-30,PE,145.0,Nordeste,Brasil
2025-12-07,PE,105.0,Nordeste,Brasil
2025-12-14,PE,97.0,Nordeste,Brasil
2025-12-21,PE,75.0,Nordeste,Brasil
2025-12-28,PE,43.0,Nordeste,Brasil
2026-01-04,PE,53.0,Nordeste,Brasil
2026-01-11,PE,86.0,Nordeste,Brasil
2026-01-18,PE,82.0,Nordeste,Brasil
2026-01-25,PE,96.0,Nordeste,Brasil
2026-02-01,PE,84.0,Nordeste,Brasil
2026-02-08,PE,128.0,Nordeste,Brasil
2026-02-15,PE,112.0,Nordeste,Brasil
2026-02-22,PE,100.0,Nordeste,Brasil
2026-03-01,PE,144.0,Nordeste,Brasil
2026-03-08,PE,137.0,Nordeste,Brasil
2026-03-15,PE,181.0,Nordeste,Brasil
2026-03-22,PE,152.0,Nordeste,Brasil
2026-03-29,PE,164.0,Nordeste,Brasil
2026-04-05,PE,109.0,Nordeste,Brasil
2026-04-12,PE,179.0,Nordeste,Brasil
2026-04-19,PE,204.0,Nordeste,Brasil
2026-04-26,PE,142.0,Nordeste,Brasil
2026-05-03,PE,171.0,Nordeste,Brasil
2026-05-10,PE,192.0,Nordeste,Brasil
2026-05-17,PE,258.0,Nordeste,Brasil
2026-05-24,PE,359.0,Nordeste,Brasil
2026-05-31,PE,373.0,Nordeste,Brasil
2026-06-07,PE,310.0,Nordeste,Brasil
2026-06-14,PE,358.0,Nordeste,Brasil
2026-06-21,PE,350.0,Nordeste,Brasil
2026-06-28,PE,214.0,Nordeste,Brasil
2026-07-05,PE,222.0,Nordeste,Brasil
2026-07-12,PE,273.0,Nordeste,Brasil
2026-07-19,PE,251.0,Nordeste,Brasil
2026-07-26,PE,180.0,Nordeste,Brasil
2026-08-02,PE,212.0,Nordeste,Brasil
2026-08-09,PE,220.0,Nordeste,Brasil
2026-08-16,PE,171.0,Nordeste,Brasil
2026-08-23,PE,163.0,Nordeste,Brasil
2026-08-30,PE,142.0,Nordeste,Brasil
2026-09-06,PE,45.0,Nordeste,Brasil
2026-09-13,PE,45.0,Nordeste,Brasil
2014-09-07,PI,1.0,Nordeste,Brasil
2014-09-14,PI,1.0,Nordeste,Brasil
2014-09-21,PI,1.0,Nordeste,Brasil
2014-09-28,PI,1.0,Nordeste,Brasil
2014-10-05,PI,1.0,Nordeste,Brasil
2014-10-12,PI,1.0,Nordeste,Brasil
2014-10-19,PI,1.0,Nordeste,Brasil
2014-10-26,PI,1.0,Nordeste,Brasil
